Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
"Happi Variety Pack 10mg THC 6pk 12oz can
",Beverages,"Capitol Beverage Sales, L.P.",67,1.2,55.2,17.28,32.99,27.96,48,,4,21,Chanhassen:1;St. Louis Park:1;Osseo:2;Plymouth:3;Ramsey:3;Woodbury:3;Rosemount:5;Stillwater:5;Vadnais Heights:5;Andover:7;Minneapolis:9;Blaine:10;Roseville:13
CANN Hi'er Boy Blood Orange Cardamom 10mg THC 4pk 12oz can,Beverages,Artisan Beer,0,1.2,0.0,10.86,20.99,17.96,48,,0,39,
Berserker's Negroni 10mg THC 4pk 12oz can,Beverages,Discontinued,18,1.2,14.6,13.33,23.99,19.96,44,,5,17,Rosemount:1;Stillwater:1;Blaine:2;Osseo:2;Ramsey:4;Chanhassen:8
Howdy Lemonade 5mg THC 4pk 12oz can,Beverages,Get Chai,21,1.2,18.2,8.69,11.49,7.86,24,,4,19,Blaine:1;Chanhassen:1;Ramsey:2;Roseville:2;Minnetonka:4;St. Louis Park:11
Happi Rasp Honeysuckle 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",180,1.2,144.6,12.14,23.99,19.96,49,,4,22,Minnetonka:4;Minneapolis:5;Ramsey:6;Vadnais Heights:6;St. Louis Park:8;Roseville:9;Stillwater:10;Woodbury:10;Andover:11;Chanhassen:13;Blaine:46;Plymouth:52
Coastalo Seasonal 5mg THC 4pk 12oz can,Beverages,Grayscale Brewing LLC,57,1.1,50.9,8.33,11.49,4.86,28,,4,18,Roseville:3;Stillwater:4;Ramsey:7;Chanhassen:8;Blaine:35
Forbidden Fruit Iced Tea Lemonade 10mg THC 4pk 12oz can,Beverages,Nothing But Hemp LLC,353,1.1,310.9,10.49,23.99,19.96,56,,5,14,Stillwater:6;Vadnais Heights:9;Minnetonka:11;Minneapolis:12;Chanhassen:13;Ramsey:19;Andover:22;Osseo:22;Rosemount:22;Plymouth:23;St. Louis Park:27;Roseville:29;Woodbury:33;Blaine:105
Minny Grown Skol! 10 Pack,Edibles,Bellboy Corporation,6,1.1,5.5,8.0,17.49,14.96,54,,2,26,Minnetonka:6
Highdro Watermelon 5mg THC 10 Pack,Edibles,Discontinued,58,1.1,51.8,9.0,24.99,,64,,2,27,Minnetonka:1;Blaine:9;Rosemount:12;Chanhassen:16;Stillwater:20
Flyers Cocktail Sparkling Spritz 4pk 12oz can,Beverages,Discontinued,12,1.1,11.2,12.8,11.49,7.86,-11,,5,12,Chanhassen:3;Vadnais Heights:9
Gigli Caramel Mocha 5mg THC 10 Pack,Edibles,Gigli MN LLC,25,1.0,24.7,7.0,18.99,15.96,63,,5,10,Woodbury:6;Bloomington:7;Blaine:12
Hectare's Watermelon Cucumber Mint 5mg THC 4pk 12oz can,Beverages,,39,1.0,39.8,9.32,18.99,9.86,51,,3,18,Plymouth:1;Blaine:38
Squoze Blaze Pack 10mg THC 12pk 12oz can,Beverages,Sociable Cider Werks,8,1.0,8.2,27.0,47.99,39.96,44,,5,9,Roseville:1;Osseo:2;Stillwater:2;Andover:2;Blaine:2
Superior Seltzer Black Cherry Lemon 10mg THC 4pk 12oz can,Beverages,Superior Molecular,76,1.0,75.2,7.57,20.99,17.96,64,,5,10,Osseo:8;Chanhassen:11;Ramsey:12;Minnetonka:16;Andover:29
Blackstack King Size Blackberry Lemonade THC 4pk 16oz can,Beverages,"Black Stack Brewing, Inc",0,1.0,0.0,12.16,22.49,18.96,46,,3,18,
Sweet Justice Cola Zero Sugar 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",105,1.0,107.1,11.2,22.49,15.96,50,Support with Free cs from SJ,1,27,Minneapolis:2;Chanhassen:3;St. Louis Park:3;Cottage Grove:5;Minnetonka:5;Osseo:6;Rosemount:6;Stillwater:7;Plymouth:8;Woodbury:8;Roseville:9;Vadnais Heights:10;Blaine:14;Ramsey:19
Vibes Bomb Pop 10mg THC 4pk 12oz can,Beverages,Discontinued,8,0.9,9.4,13.33,20.99,17.96,36,,3,14,Blaine:1;St. Louis Park:1;Minneapolis:2;Osseo:4
Howdy Ranch Water 5mg THC 4pk 12oz can,Beverages,Get Chai,28,0.9,31.6,8.69,11.49,7.86,24,,1,24,Minnetonka:1;Osseo:3;Stillwater:4;Ramsey:8;St. Louis Park:12
Minny Grown Bluebeary Mojito 10mg THC 4pk 12oz can,Beverages,Minny Grown,11,0.9,12.9,11.0,19.99,16.96,45,,5,5,Chanhassen:1;Andover:4;St. Louis Park:6
Vibes Peach 10mg THC 4pk 12oz can,Beverages,Discontinued,10,0.9,10.7,9.97,20.99,17.96,53,,4,12,Minnetonka:1;Rosemount:1;Minneapolis:8
Minny Grown Variety 6pk 12oz can,Beverages,Minny Grown,11,0.9,11.8,17.5,33.49,27.96,48,,2,21,Osseo:2;Stillwater:9
Tetra JUICED Pine Mango 10mg THC 4pk 12oz can,Beverages,Bauhaus Brew Labs,63,0.9,68.6,13.5,23.99,19.96,44,,3,16,Roseville:1;Stillwater:1;Woodbury:1;St. Louis Park:2;Vadnais Heights:3;Osseo:5;Minnetonka:6;Rosemount:6;Chanhassen:7;Ramsey:7;Plymouth:9;Andover:15
Soshel Pinneapple Mule 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,66,0.8,83.2,7.38,17.49,9.95,58,,3,12,Plymouth:1;Woodbury:1;Vadnais Heights:2;Chanhassen:6;Osseo:6;Blaine:7;Ramsey:7;Minneapolis:9;Roseville:12;St. Louis Park:15
Sweet Justice Lemon Ginger 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",54,0.8,68.1,7.06,17.49,14.96,60,,3,12,Osseo:3;Plymouth:5;Vadnais Heights:6;Stillwater:7;Roseville:8;Minneapolis:11;Andover:15
Soshel Long Island Ice Tea 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,61,0.8,76.9,7.38,17.49,9.95,58,,1,21,Blaine:1;Osseo:1;Plymouth:1;Minneapolis:3;Minnetonka:3;Roseville:6;Ramsey:8;Vadnais Heights:12;St. Louis Park:26
Highdro Key Lime Pie 5mg THC 10 Pack,Edibles,Discontinued,71,0.8,93.1,9.0,24.99,,64,,1,20,Minnetonka:1;Ramsey:1;Rosemount:9;Chanhassen:19;Blaine:20;Stillwater:21
Clrty SodaPot Blue Ginger 10mg 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",100,0.7,142.9,9.82,20.99,17.96,53,,3,9,Minnetonka:3;Roseville:3;Stillwater:4;Woodbury:4;Rosemount:5;St. Louis Park:5;Vadnais Heights:5;Osseo:6;Andover:7;Chanhassen:8;Minneapolis:10;Cottage Grove:11;Plymouth:11;Blaine:18
Lolli Orange Soda 10mg THC 6pk 12oz can,Beverages,Get Chai,19,0.7,26.6,8.08,17.49,14.96,54,,4,5,Plymouth:1;Stillwater:7;Blaine:11
You Betcha Lemon Ginger Bar 10 Pack,Edibles,Discontinued,38,0.7,58.2,12.0,18.99,15.96,37,,2,12,Osseo:3;Minnetonka:4;Rosemount:4;Blaine:5;Woodbury:9;Minneapolis:13
Stigma Sleep Tonic 10mg THC 4pk 16oz can,Beverages,,8,0.7,11.7,9.28,16.99,14.96,45,,4,4,Bloomington:8
Minny Grown Cabin Colada 5mg THC 10 Pack,Beverages,Discontinued,18,0.7,24.6,8.0,23.99,19.96,67,,3,10,Ramsey:1;Minneapolis:1;Osseo:5;Blaine:11
Pamos Spritz Margarita 5mg THC 4pk 12oz can,Beverages,Get Chai,30,0.7,42.9,7.7,14.99,9.95,49,,3,9,Minneapolis:1;St. Louis Park:1;Vadnais Heights:1;Woodbury:1;Minnetonka:3;Plymouth:3;Blaine:4;Rosemount:4;Osseo:5;Ramsey:7
Hectare's Dragon Fruit Seltzer 5mg THC 4pk 12oz can,Beverages,Hectare's,3,0.7,4.1,9.13,18.99,9.86,52,,3,10,Cottage Grove:3
BLNCD Strawberry Basil 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,164,0.6,284.9,9.67,,,,Free Good for 4pk Giveaway,3,5,Cottage Grove:5;Minnetonka:9;Osseo:9;Ramsey:10;Plymouth:12;Stillwater:12;Roseville:14;St. Louis Park:16;Rosemount:17;Vadnais Heights:17;Woodbury:18;Chanhassen:25
Pamos Spritz Mai Tai 5mg THC 4pk 12oz can,Beverages,Get Chai,30,0.6,47.0,7.7,14.99,9.95,49,,1,16,Plymouth:1;Chanhassen:3;St. Louis Park:3;Rosemount:4;Minnetonka:9;Ramsey:10
Nothing But Hemp Blue Dream 10mg THC 1 pack,Edibles,Discontinued,50,0.6,86.9,1.5,3.49,2.96,57,,3,5,Minneapolis:12;Rosemount:16;Blaine:22
CANN Hi Boy Grapefruit Rosemary 5mg THC 4pk 12oz can,Beverages,Artisan Beer,0,0.6,0.0,11.27,20.99,17.96,46,,0,18,
CQ Watermelon Cucumber Spritzer 5mg THC 12oz can,Beverages,Get Chai,46,0.6,75.8,2.83,4.49,3.96,37,,1,15,Minneapolis:1;Rosemount:1;Chanhassen:3;Minnetonka:5;Blaine:8;Osseo:11;St. Louis Park:17
BLNCD Dream State 5mg Adaptogen THC Gummies,Edibles,Bellboy Corporation,15,0.5,29.2,12.0,19.99,16.96,40,,3,3,Andover:5;Bloomington:5;Rosemount:5
Wild State Birdie Blood Orange 10mg THC 4pk 12oz can,Beverages,Discontinued,4,0.5,8.6,10.99,18.99,14.96,42,,2,6,Osseo:4
Pamos Spritz Long Island 10mg THC 4pk 12oz can,Beverages,Get Chai,34,0.4,95.0,9.1,17.49,9.95,48,,1,7,Ramsey:3;St. Louis Park:3;Blaine:4;Minnetonka:7;Rosemount:7;Plymouth:10
BLNCD Fuse 50mg THC 5 Pack,Beverages,,27,0.4,75.5,7.0,37.99,31.96,82,,1,7,Chanhassen:1;Plymouth:2;Ramsey:2;St. Louis Park:11;Vadnais Heights:11
Vibes Mango Kush Hard Candy 5mg THC 10 Pack,Edibles,Discontinued,10,0.4,24.7,8.06,23.99,19.96,66,,2,4,Blaine:2;Vadnais Heights:3;Ramsey:12
Lolli Grape Soda 10mg THC 6pk 12oz can,Beverages,Get Chai,31,0.4,76.6,8.4,17.49,14.96,52,,2,4,Chanhassen:1;Minneapolis:1;Plymouth:2;Rosemount:2;Blaine:25
Howdy Paloma 5mg THC 4pk 12oz can,Beverages,Get Chai,18,0.4,50.3,8.69,11.49,7.86,24,,1,7,Blaine:1;St. Louis Park:2;Stillwater:2;Plymouth:3;Ramsey:4;Minneapolis:6
Plift Tart Lime 5mg THC 4pk 12oz can,Beverages,Discontinued,73,0.4,180.5,0.15,18.99,14.96,99,,2,4,Stillwater:11;Minneapolis:12;Rosemount:16;Plymouth:17;St. Louis Park:17
Pamos Spritz Mai Tai 10mg  THC 4pk 12oz can,Beverages,Get Chai,60,0.4,154.3,9.1,17.49,9.95,48,,1,8,Minneapolis:1;Minnetonka:4;Plymouth:7;St. Louis Park:8;Rosemount:9;Chanhassen:10;Vadnais Heights:10;Ramsey:11
Foundry Nation Granddaddy Purple 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,274,0.4,677.5,8.79,,,,,0,13,Osseo:5;Minnetonka:12;Rosemount:17;Stillwater:20;Roseville:22;Vadnais Heights:34;Woodbury:35;Blaine:41;Chanhassen:44;St. Louis Park:44
Pamos Spritz Ranch Water 5mg THC 4pk 12oz can,Beverages,Get Chai,43,0.3,162.6,7.7,14.99,9.95,49,,1,4,Blaine:1;Stillwater:1;Chanhassen:2;Plymouth:3;Roseville:3;Minnetonka:4;Vadnais Heights:7;Ramsey:8;Rosemount:14
OFFFIELD High Performance Energy Gummies Watermelon Mint 3mg THC 10 Pack,Edibles,Get Chai,5,0.3,15.3,6.3,9.99,8.96,37,,1,6,St. Louis Park:5
High Spirits Grapefruit Lemon 10mg 4pk 12oz can,Beverages,Get Chai,165,0.3,589.3,4.0,8.99,5.96,56,,0,9,Minneapolis:2;Blaine:11;Ramsey:11;Osseo:29;Plymouth:53;St. Louis Park:59
1906 Off Duty 5mg THC 10pk Snap,Edibles,Get Chai,23,0.3,70.4,4.68,23.99,19.96,80,,1,6,Andover:2;Chanhassen:4;Stillwater:17
High Spirits Grapefruit Lemon 5mg 4pk 12oz can,Beverages,Get Chai,79,0.3,253.9,,,,,,0,10,Minneapolis:10;Plymouth:69
Fu Man Chews 5mg THC Gummies 10 Pack,Edibles,Small Lot MN,12,0.3,45.4,4.0,8.99,7.96,56,,1,4,Stillwater:2;Woodbury:2;Rosemount:4;Roseville:4
Superior Seltzer Transfusion 10mg THC 4pk 12oz can,Beverages,Superior Molecular,3,0.3,9.2,6.84,20.99,17.96,67,,1,6,Minnetonka:3
Crooked Beverage Berry 10mg 4pk 12oz can,Beverages,,5,0.3,18.9,10.13,18.99,14.96,47,,1,4,Woodbury:5
CANN Roadie Lemon Lavender 2mg THC 0.5oz,Beverages,Artisan Beer,0,0.3,0.0,1.25,3.49,2.96,64,,0,9,
Insight Flavor Pixels Peach Mango 5mg THC 12pk 12oz can,Beverages,Discontinued,2,0.3,6.8,23.28,37.99,,39,,1,5,Andover:1;Osseo:1
Happy Duck Bomba 2.5mg THC 20 Pack,Edibles,Happy Duck LLC,31,0.3,94.9,5.1,11.49,9.96,56,,1,6,Ramsey:3;Minnetonka:4;Minneapolis:5;Osseo:19
Hectare's Soda 5mg THC 4pk 12oz can,Beverages,Hectare's,5,0.3,16.9,9.18,18.99,9.86,52,,1,5,Blaine:5
BLNCD Blood Orange Cardamom 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,137,0.3,400.3,9.67,,,,Free Good for 4pk Giveaway,2,2,Bloomington:5;Minneapolis:6;Ramsey:6;Osseo:9;Stillwater:10;Roseville:11;St. Louis Park:11;Rosemount:17;Vadnais Heights:17;Woodbury:17;Chanhassen:28
Plift Juicy Grapefruit 5mg THC 4pk 12oz can,Beverages,Discontinued,72,0.2,308.6,,18.99,14.96,,,1,3,Roseville:4;Minnetonka:10;Stillwater:10;Minneapolis:12;Plymouth:18;St. Louis Park:18
Smokiez Sour Blue Raz 5mg THC 10 Pack,Edibles,,74,0.2,396.4,4.24,15.49,12.96,73,,0,6,Blaine:7;St. Louis Park:10;Roseville:17;Chanhassen:40
Gigli Peppermint Crunch 5mg THC 10 Pack,Edibles,Discontinued,64,0.2,257.1,7.86,18.99,15.96,59,,0,8,Vadnais Heights:1;Stillwater:13;Blaine:50
Berserkers Old Fashioned 10mg THC 4pk 12oz can,Beverages,Discontinued,9,0.2,57.9,13.33,23.99,19.96,44,,0,5,Blaine:1;Rosemount:1;Ramsey:7
Blackstack Real Trees Honeycrisp Apple 10mg THC 4pk 16oz can,Beverages,"Black Stack Brewing, Inc",1,0.2,6.4,12.67,21.99,18.96,42,,0,5,Ramsey:1
1906 Chill Drops 2mg THC 25pk,Edibles,Get Chai,23,0.2,134.4,3.28,17.49,14.96,81,,1,1,Stillwater:23
Clrty Pineapple Hibiscus 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",0,0.2,0.0,11.24,20.99,17.96,46,,1,3,
Chill State Super Lemon Haze 10mg THC 4pk 16oz can,Beverages,Discontinued,7,0.2,34.6,13.33,18.99,14.96,30,,1,2,Blaine:1;Vadnais Heights:6
Chill State Grapefruit Kush 4pk 16oz can,Beverages,Discontinued,8,0.2,39.6,12.0,18.99,14.96,37,,1,2,Chanhassen:8
Smokiez Tropical Fruit 10mg THC 4pk 12oz can,Beverages,,22,0.2,117.9,14.12,18.99,15.96,26,,0,6,Roseville:1;Rosemount:2;Blaine:3;Minneapolis:5;St. Louis Park:5;Ramsey:6
Pamos Spritz Margarita 10mg THC 4pk 12oz can,Beverages,Get Chai,13,0.2,64.3,9.1,17.49,9.95,48,,1,2,Osseo:1;Rosemount:1;Plymouth:3;Blaine:4;Stillwater:4
Pamos Spritz Bellini 5mg THC 4pk 12oz can,Beverages,Get Chai,35,0.2,160.7,7.7,14.99,9.95,49,,0,7,Blaine:1;Rosemount:1;Minneapolis:2;Roseville:2;St. Louis Park:4;Minnetonka:5;Ramsey:6;Osseo:14
Earl Giles Chronic Tonic 5mg 4pk 12oz can,Beverages,Small Lot MN,36,0.2,210.4,10.9,11.49,9.86,5,,1,1,Blaine:1;Minneapolis:5;Vadnais Heights:7;Plymouth:8;Ramsey:15
Cann Roadie Grapefruit Rosemary 2mg THC 0.5oz,Beverages,SOCALI Manufacturing Inc.,0,0.2,0.0,1.25,3.49,2.96,64,,0,8,
Sprinkle GO 5mg THC Mix Single,Beverages,"Sprinkle Hemp, LLC",800,0.2,3428.6,0.77,,,,,1,3,Vadnais Heights:8;St. Louis Park:20;Blaine:40;Minneapolis:71;Woodbury:89;Rosemount:137;Chanhassen:171;Minnetonka:264
Sprinkle SLEEP 5mg THC Mix Single,Beverages,"Sprinkle Hemp, LLC",879,0.2,4346.7,0.87,,,,,1,2,Blaine:1;Roseville:2;Vadnais Heights:7;St. Louis Park:8;Plymouth:30;Chanhassen:48;Osseo:59;Minneapolis:103;Rosemount:113;Minnetonka:166;Woodbury:166;Ramsey:176
Sun Dogs 22 Purple Lemonade 10MG THC 4PK 12OZ Can/ D,Accessories,,10,0.1,107.1,1.09,18.99,1.86,94,,0,3,Stillwater:10
BLNCD Levitate 50mg THC 5 Pack,Beverages,,3,0.1,48.2,7.0,37.99,31.96,82,,0,2,Vadnais Heights:1;Ramsey:2
Iverson Bubba Chuck Berry 10mg THC 16oz can,Beverages,,0,0.1,0.0,2.49,5.99,4.96,58,,0,3,
Piffton Sour Tangie 10mg THC 4pk 12oz Can/ D,,Libation Project,10,0.1,107.1,16.0,31.99,14.95,50,,0,3,Minnetonka:1;Plymouth:1;Woodbury:1;Ramsey:2;Vadnais Heights:2;Minneapolis:3
Piffton Pineapple Kush THC 10MG 4pk 12oz can/ D,,Libation Project,8,0.1,64.3,16.0,31.99,14.95,50,,0,4,Ramsey:2;Plymouth:3;Woodbury:3
Pamos Spritz Bellini 10mg THC 4pk 12oz can,Beverages,Get Chai,21,0.1,337.5,9.1,17.49,9.95,48,,0,2,St. Louis Park:1;Vadnais Heights:5;Osseo:15
Gigli Funfetti 5mg THC 10 Pack,Edibles,Discontinued,0,0.1,0.0,7.0,24.99,,72,,0,2,
Plift Crisp Ginger 5mg THC 4pk 12oz can,Beverages,Discontinued,61,0.1,653.6,0.14,18.99,14.96,99,,0,3,Minnetonka:12;Minneapolis:13;Plymouth:17;St. Louis Park:19
High Spirits Cherry Limeade 10mg 4pk 12oz can,Beverages,Get Chai,50,0.1,803.6,4.0,8.99,5.96,56,,0,2,Andover:2;Chanhassen:4;Minneapolis:4;Plymouth:4;Roseville:5;Stillwater:5;St. Louis Park:8;Ramsey:18
Lolli Cherry Cola 10mg THC 6pk 12oz can,Beverages,Get Chai,15,0.1,120.5,8.54,17.49,14.96,51,,0,4,Chanhassen:1;Plymouth:2;Blaine:3;Minneapolis:3;Stillwater:6
Iverson Cran-Apple Crossover 10mg THC 16oz can,Beverages,,0,0.1,0.0,2.44,5.99,4.96,59,,0,2,
Happy Duck Tangerine 2.5mg THC 20 Pack,Edibles,Happy Duck LLC,15,0.1,120.5,5.1,11.49,9.96,56,,0,4,Ramsey:7;Osseo:8
GRAV Pineapple Breeze 10mg THC 50ml btl,Beverages,Gravitron LLC dba GRAV,0,0.1,0.0,1.84,4.99,4.46,63,,0,2,
Foundry Nation MN 50mg THC Gummies 10pk,Edibles,Small Lot MN,6,0.1,96.4,4.0,8.99,7.96,56,,0,2,Ramsey:2;Stillwater:4
Ganja Life Sour Tangie 10 Pack,Edibles,Logan Fleischman,125,0.1,1339.3,9.0,23.99,19.96,62,,0,3,Woodbury:3;Plymouth:20;Ramsey:20;Osseo:21;St. Louis Park:24;Rosemount:37
Piffton Layer Cake Lemonade 10mg THC 4pk 12oz can,Beverages,Libation Project,0,0.0,,16.0,20.99,17.86,24,,0,0,
Earl Giles Electric Lemonade 5mg 4pk 12oz can,Beverages,Libation Project,24,0.0,771.4,11.34,11.49,9.86,1,,0,1,Stillwater:1;Ramsey:2;Vadnais Heights:3;Minnetonka:18
Pamos Spritz Ranch Water 10mg THC 4pk 12oz can,Beverages,Get Chai,24,0.0,771.4,9.1,17.49,9.95,48,,0,1,Rosemount:1;Minnetonka:2;Osseo:2;Ramsey:2;St. Louis Park:2;Vadnais Heights:3;Chanhassen:12
Pharos Black Cherry 5mg THC 4pk 12oz can,Beverages,Get Chai,19,0.0,,10.0,17.49,14.96,43,,0,0,Chanhassen:5;Blaine:14
Hippie Water Garden Party 5mg THC 12oz can,Beverages,Get Chai,226,0.0,7264.3,,0.01,,,,0,1,Plymouth:12;Minneapolis:13;Woodbury:15;Roseville:16;Ramsey:17;Chanhassen:19;Osseo:19;Rosemount:22;Andover:24;St. Louis Park:69
1906 GO Drops 2mg THC 5pk,Edibles,Get Chai,33,0.0,,,4.49,3.96,,,0,0,Stillwater:33
1906 Genius Drops 2mg THC 5pk,Edibles,Get Chai,44,0.0,,0.17,4.49,3.96,96,,0,0,Stillwater:44
1906 Genius Drops 2mg THC 25pk,Edibles,Get Chai,23,0.0,,1.23,17.49,14.96,93,,0,0,Stillwater:23
1906 Love Drops 2mg THC 5pk,Edibles,Get Chai,44,0.0,,0.16,4.49,3.96,96,,0,0,Stillwater:44
1906 Sleep Drops 2mg THC 25pk,Edibles,Get Chai,20,0.0,,0.51,17.49,14.96,97,,0,0,Stillwater:20
Wyld Elderberry 10mg THC 5 Pack,Edibles,"Northwest Natural Goods, LLC",1,0.0,,6.46,17.49,14.96,63,,0,0,Ramsey:1
1906 Sleep Drops 2mg THC 5pk,Edibles,Get Chai,43,0.0,,0.17,4.49,3.96,96,,0,0,Stillwater:43
1906 Love Drops 2mg THC 25pk,Edibles,Get Chai,0,0.0,,0.52,17.49,14.96,97,,0,0,
Acre Peach White Tea 10mg THC 4pk 12oz can,Beverages,56 Brewing,2,0.0,64.3,12.61,12.49,10.96,-1,,0,1,Minnetonka:2
1906 PAIN AM 10mg THC Gummies 5 Pack,Edibles,Get Chai,23,0.0,,8.33,17.99,14.96,54,,0,0,Stillwater:23
1906 PAIN PM 10mg THC Gummies 5 Pack,Edibles,Get Chai,22,0.0,,8.33,17.99,14.96,54,,0,0,Stillwater:22
Gigli Chocolate Variety 5mg THC 10 Pack,Edibles,Discontinued,2,0.0,,8.86,11.49,9.86,23,,0,0,Woodbury:2
Minny Grown Holidaze 5mg THC 10 Pack,Edibles,Discontinued,2,0.0,64.3,8.0,17.49,7.86,54,,0,1,Minnetonka:2
Gigli Citrus Seltzer 5mg THC 4pk 12oz can,Beverages,Gigli MN LLC,16,0.0,,8.67,18.99,12.96,54,,0,0,Chanhassen:16
Nothing But Hemp Zkittles 10mg THC 1 pack,Edibles,Discontinued,53,0.0,,0.81,,,,,0,0,Rosemount:1;St. Louis Park:2;Blaine:7;Chanhassen:19;Minnetonka:24
Nothing But Hemp Minnesnowta 10mg 5 Pack,Edibles,Logan Fleischman,4,0.0,128.6,3.5,23.99,19.96,85,,0,1,Chanhassen:4
Wyld Huckleberry 10mg THC 5 Pack,Edibles,"Northwest Natural Goods, LLC",4,0.0,,6.46,17.49,14.96,63,,0,0,Minnetonka:4
Hi Seltzer Watermelon 4pk 12oz can,Beverages,Bellboy Corporation,0,0.0,,7.34,18.99,4.86,61,,0,0,
Hectares 3mg Delta 9 2.5oz btl,Beverages,Hectare's,18,0.0,,2.0,5.24,1.43,62,,0,0,Blaine:18
Hippie Water Island Getaway 5mg THC 12oz can,Beverages,Get Chai,238,0.0,7650.0,,0.01,,,,0,1,Plymouth:8;Stillwater:16;Roseville:17;Osseo:19;Ramsey:19;Chanhassen:21;Woodbury:21;Rosemount:22;Minneapolis:26;St. Louis Park:69
Hop Dreams Day Dream 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,18,0.0,578.6,10.33,18.99,15.96,46,,0,1,St. Louis Park:2;Minnetonka:3;Chanhassen:4;Plymouth:4;Osseo:5
Modist Melt Ginger Lemon Lime 10mg THC 4pk 16oz can,Beverages,,14,0.0,,1.75,15.99,13.96,89,,0,0,Minneapolis:1;Vadnais Heights:6;Rosemount:7
Hippie Water Winter Groove 5mg THC 12oz can,Beverages,Get Chai,213,0.0,,,0.01,,,,0,0,Plymouth:6;Ramsey:17;Stillwater:17;Chanhassen:18;Roseville:18;Osseo:20;Rosemount:22;Vadnais Heights:22;Woodbury:22;Minnetonka:23;Minneapolis:28
Nibbana Watermelon Wave Caffeine 4pk 12oz can,Beverages,Nibbana LLC,8,0.0,,11.0,14.99,12.86,27,,0,0,Osseo:8
Nibbana Watermelon Wave 4pk 12oz can,Beverages,Nibbana LLC,0,0.0,,10.0,17.49,14.96,43,,0,0,
Nibbana Lychee Love Caff 5mg THC 4pk 12oz can,Beverages,Discontinued,3,0.0,,10.0,12.49,10.86,20,,0,0,Minnetonka:3
Nibbana Grapefruit Glow 4pk 12oz can,Beverages,Nibbana LLC,12,0.0,,11.35,12.49,10.86,9,,0,0,Minnetonka:1;Osseo:11
Nibbana Blue Razz 4pk 12oz can,Beverages,Nibbana LLC,13,0.0,417.9,10.0,17.49,9.86,43,,0,1,Blaine:2;Chanhassen:2;Ramsey:3;Osseo:6
Nibbana Blue Razz Caffeine 4pk 12oz can,Beverages,Nibbana LLC,21,0.0,,11.0,19.99,16.96,45,,0,0,Osseo:8;Minnetonka:13
Happi Lemon Elderflower 4pk 7.5oz can,Beverages,"Capitol Beverage Sales, L.P.",0,0.0,,8.67,9.99,8.86,13,,0,0,
Nothing But Hemp Agent Orange 10mg THC 1 pack,Edibles,Discontinued,65,0.0,,1.08,3.49,2.96,69,,0,0,Minneapolis:26;Blaine:39
Royal Highness Milk Chocolate 5 Pack,Edibles,Discontinued,10,0.0,,12.0,23.99,19.96,50,,0,0,Roseville:1;Plymouth:9
Drinkin Buds THC Rum Punch 4pk 12oz can,Beverages,Mega Beer LLC,2,0.0,,12.08,15.99,13.86,24,,0,0,Minneapolis:2
Smokiez Mixed Berry 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,6,0.0,,14.67,18.99,15.96,23,,0,0,Chanhassen:6
Drinkin Buds THC Margarita 4pk 12oz can,Beverages,Mega Beer LLC,8,0.0,,12.09,11.49,7.86,-5,,0,0,Minneapolis:8
Flyers Cocktail Sparkling Margarita 4pk 12oz can,Beverages,Discontinued,0,0.0,,12.8,11.49,7.86,-11,,0,0,
Flyers Cocktail Sparkling Ol' Fashioned 4pk 12oz can,Beverages,Discontinued,0,0.0,,12.8,11.49,7.86,-11,,0,0,
Earl Giles Ginger Bliss 10mg 4pk 12oz can,Beverages,Libation Project,1,0.0,32.1,14.66,23.99,9.86,39,,0,1,Chanhassen:1
Element 5mg THC Gummies 10 Pack,Edibles,Small Lot MN,7,0.0,,4.0,8.99,7.96,56,,0,0,Osseo:1;Minnetonka:2;Ramsey:2;Roseville:2
Surly Take Five Lime 4pk 12oz can,Beverages,Discontinued,2,0.0,64.3,11.2,14.99,7.86,25,,0,1,Minneapolis:2
Inbound Satellite Blue Lemon 10mg THC 4pk 12oz can,Beverages,Lucid Brewing LLC Dba Inbound Brewco,5,0.0,,10.33,22.49,18.96,54,,0,0,Minneapolis:5
Surly Take Five Hop Water 4pk 12oz can,Beverages,Discontinued,8,0.0,257.1,11.2,14.99,12.86,25,,0,1,Minneapolis:8
Surly Take Five Mixed Berry 4pk 12oz can,Beverages,Discontinued,1,0.0,,11.2,14.99,12.86,25,,0,0,Minneapolis:1
Indulge Fast Acting Vanilla Cream 10 Pack,Edibles,Discontinued,17,0.0,,12.0,23.99,19.96,50,,0,0,Vadnais Heights:4;Ramsey:6;Minnetonka:7
